issuer,metric,period_end,value,form,fy,fp,frame
Discover Financial,total_revenue,2019-12-31,11993000000,10-K,2019.0,FY,
Discover Financial,total_revenue,2020-03-31,2982000000,10-Q,2020.0,Q1,
Discover Financial,total_revenue,2020-03-31,2982000000,10-K,2020.0,FY,
Discover Financial,total_revenue,2020-06-30,5654000000,10-Q,2020.0,Q2,
Discover Financial,total_revenue,2020-06-30,2672000000,10-K,2020.0,FY,
Discover Financial,total_revenue,2020-09-30,8335000000,10-Q,2020.0,Q3,
Discover Financial,total_revenue,2020-09-30,2681000000,10-K,2020.0,FY,
Discover Financial,total_revenue,2020-12-31,11095000000,10-K,2020.0,FY,
Discover Financial,total_revenue,2021-03-31,2646000000,10-Q,2021.0,Q1,
Discover Financial,total_revenue,2021-06-30,5235000000,10-Q,2021.0,Q2,
Discover Financial,total_revenue,2021-09-30,7909000000,10-Q,2021.0,Q3,
Discover Financial,total_revenue,2021-12-31,10651000000,10-K,2021.0,FY,
Discover Financial,total_revenue,2022-03-31,2736000000,10-Q,2022.0,Q1,
Discover Financial,total_revenue,2022-06-30,5651000000,10-Q,2022.0,Q2,
Discover Financial,total_revenue,2022-09-30,9008000000,10-Q,2022.0,Q3,
Discover Financial,total_revenue,2022-12-31,12864000000,10-K,2022.0,FY,
Discover Financial,total_revenue,2023-03-31,4077000000,10-Q,2023.0,Q1,
Discover Financial,total_revenue,2023-06-30,8367000000,10-Q,2023.0,Q2,
Discover Financial,total_revenue,2023-09-30,12977000000,10-Q,2023.0,Q3,
Discover Financial,total_revenue,2023-12-31,17845000000,10-K,2023.0,FY,
Discover Financial,total_revenue,2024-03-31,4948000000,10-Q,2024.0,Q1,
Discover Financial,total_revenue,2024-06-30,9919000000,10-Q,2024.0,Q2,
Discover Financial,total_revenue,2024-09-30,15031000000,10-Q,2024.0,Q3,
Discover Financial,total_revenue,2024-12-31,20020000000,10-K,2024.0,FY,CY2024
Discover Financial,total_revenue,2025-03-31,4801000000,10-Q,2025.0,Q1,CY2025Q1
Discover Financial,stockholders_equity,2006-11-30,5774772000,10-K,2009.0,FY,CY2006Q4I
Discover Financial,stockholders_equity,2007-11-30,5599422000,10-Q,2009.0,Q3,
Discover Financial,stockholders_equity,2007-11-30,5599422000,10-K,2009.0,FY,
Discover Financial,stockholders_equity,2008-08-31,6000393000,10-Q,2009.0,Q3,CY2008Q3I
Discover Financial,stockholders_equity,2008-11-30,5915823000,10-Q,2009.0,Q3,
Discover Financial,stockholders_equity,2008-11-30,5915823000,10-K,2009.0,FY,
Discover Financial,stockholders_equity,2009-02-28,5999351000,10-Q,2010.0,Q1,CY2009Q1I
Discover Financial,stockholders_equity,2009-05-31,7415640000,10-Q,2010.0,Q2,CY2009Q2I
Discover Financial,stockholders_equity,2009-08-31,8386202000,10-Q,2009.0,Q3,
Discover Financial,stockholders_equity,2009-11-30,8435547000,10-K,2009.0,FY,
Discover Financial,stockholders_equity,2009-11-30,8435547000,10-Q,2010.0,Q1,
Discover Financial,stockholders_equity,2010-02-28,7015048000,10-Q,2010.0,Q1,
Discover Financial,stockholders_equity,2010-05-31,6038267000,10-Q,2010.0,Q2,
Discover Financial,stockholders_equity,2010-08-31,6111297000,10-Q,2010.0,Q3,
Discover Financial,stockholders_equity,2010-11-30,6456846000,10-K,2010.0,FY,
Discover Financial,stockholders_equity,2010-11-30,6456846000,10-Q,2011.0,Q1,
Discover Financial,stockholders_equity,2011-02-28,6899165000,10-Q,2011.0,Q1,
Discover Financial,stockholders_equity,2011-05-31,7523300000,10-Q,2011.0,Q2,
Discover Financial,stockholders_equity,2011-08-31,8005916000,10-Q,2011.0,Q3,
Discover Financial,stockholders_equity,2011-11-30,8242211000,10-K,2011.0,FY,
Discover Financial,stockholders_equity,2011-11-30,8242211000,10-Q,2012.0,Q1,
Discover Financial,stockholders_equity,2011-12-31,8358000000,10-Q,2013.0,Q1,
Discover Financial,stockholders_equity,2011-12-31,8358000000,10-K,2013.0,FY,CY2011Q4I
Discover Financial,stockholders_equity,2012-02-29,8828952000,10-Q,2012.0,Q1,
Discover Financial,stockholders_equity,2012-03-31,8703000000,10-Q,2013.0,Q1,CY2012Q1I
Discover Financial,stockholders_equity,2012-05-31,8898858000,10-Q,2012.0,Q2,
Discover Financial,stockholders_equity,2012-06-30,8940000000,10-Q,2013.0,Q2,CY2012Q2I
Discover Financial,stockholders_equity,2012-08-31,9145913000,10-Q,2012.0,Q3,
Discover Financial,stockholders_equity,2012-09-30,9177000000,10-Q,2013.0,Q3,CY2012Q3I
Discover Financial,stockholders_equity,2012-11-30,9778000000,10-K,2012.0,FY,
Discover Financial,stockholders_equity,2012-11-30,9778000000,10-Q,2013.0,Q1,
Discover Financial,stockholders_equity,2012-12-31,9873000000,10-Q,2013.0,Q1,
Discover Financial,stockholders_equity,2012-12-31,9873000000,10-K,2013.0,FY,
Discover Financial,stockholders_equity,2013-03-31,10299000000,10-Q,2013.0,Q1,
Discover Financial,stockholders_equity,2013-06-30,10448000000,10-Q,2013.0,Q2,
Discover Financial,stockholders_equity,2013-09-30,10602000000,10-Q,2013.0,Q3,
Discover Financial,stockholders_equity,2013-12-31,10809000000,10-K,2013.0,FY,
Discover Financial,stockholders_equity,2013-12-31,10809000000,10-Q,2014.0,Q1,
Discover Financial,stockholders_equity,2014-03-31,11021000000,10-Q,2014.0,Q1,
Discover Financial,stockholders_equity,2014-06-30,11381000000,10-Q,2014.0,Q2,
Discover Financial,stockholders_equity,2014-09-30,11301000000,10-Q,2014.0,Q3,
Discover Financial,stockholders_equity,2014-12-31,11134000000,10-K,2014.0,FY,
Discover Financial,stockholders_equity,2014-12-31,11134000000,10-Q,2015.0,Q1,
Discover Financial,stockholders_equity,2015-03-31,11211000000,10-Q,2015.0,Q1,
Discover Financial,stockholders_equity,2015-06-30,11263000000,10-Q,2015.0,Q2,
Discover Financial,stockholders_equity,2015-09-30,11303000000,10-Q,2015.0,Q3,
Discover Financial,stockholders_equity,2015-12-31,11275000000,10-K,2015.0,FY,
Discover Financial,stockholders_equity,2015-12-31,11275000000,10-Q,2016.0,Q1,
Discover Financial,stockholders_equity,2016-03-31,11316000000,10-Q,2016.0,Q1,
Discover Financial,stockholders_equity,2016-06-30,11397000000,10-Q,2016.0,Q2,
Discover Financial,stockholders_equity,2016-09-30,11347000000,10-Q,2016.0,Q3,
Discover Financial,stockholders_equity,2016-12-31,11323000000,10-K,2016.0,FY,
Discover Financial,stockholders_equity,2016-12-31,11323000000,10-Q,2017.0,Q1,
Discover Financial,stockholders_equity,2017-03-31,11265000000,10-Q,2017.0,Q1,
Discover Financial,stockholders_equity,2017-06-30,11259000000,10-Q,2017.0,Q2,
Discover Financial,stockholders_equity,2017-09-30,11187000000,10-Q,2017.0,Q3,
Discover Financial,stockholders_equity,2017-12-31,10892000000,10-K,2017.0,FY,
Discover Financial,stockholders_equity,2017-12-31,10892000000,10-Q,2018.0,Q1,
Discover Financial,stockholders_equity,2018-03-31,10871000000,10-Q,2018.0,Q1,
Discover Financial,stockholders_equity,2018-06-30,10889000000,10-Q,2018.0,Q2,
Discover Financial,stockholders_equity,2018-09-30,11016000000,10-Q,2018.0,Q3,
Discover Financial,stockholders_equity,2018-12-31,11130000000,10-K,2018.0,FY,
Discover Financial,stockholders_equity,2018-12-31,11130000000,10-Q,2019.0,Q1,
Discover Financial,stockholders_equity,2019-03-31,11259000000,10-Q,2019.0,Q1,
Discover Financial,stockholders_equity,2019-06-30,11493000000,10-Q,2019.0,Q2,
Discover Financial,stockholders_equity,2019-09-30,11717000000,10-Q,2019.0,Q3,
Discover Financial,stockholders_equity,2019-12-31,11859000000,10-K,2019.0,FY,
Discover Financial,stockholders_equity,2019-12-31,11859000000,10-Q,2020.0,Q1,
Discover Financial,stockholders_equity,2020-03-31,9665000000,10-Q,2020.0,Q1,
Discover Financial,stockholders_equity,2020-06-30,9643000000,10-Q,2020.0,Q2,
Discover Financial,stockholders_equity,2020-09-30,10252000000,10-Q,2020.0,Q3,
Discover Financial,stockholders_equity,2020-12-31,10884000000,10-K,2020.0,FY,
Discover Financial,stockholders_equity,2020-12-31,10884000000,10-Q,2021.0,Q1,
Discover Financial,stockholders_equity,2021-03-31,12154000000,10-Q,2021.0,Q1,
Discover Financial,stockholders_equity,2021-06-30,13171000000,10-Q,2021.0,Q2,
Discover Financial,stockholders_equity,2021-09-30,13263000000,10-Q,2021.0,Q3,
Discover Financial,stockholders_equity,2021-12-31,13408000000,10-K,2021.0,FY,
Discover Financial,stockholders_equity,2021-12-31,13408000000,10-Q,2022.0,Q1,
Discover Financial,stockholders_equity,2022-03-31,13433000000,10-Q,2022.0,Q1,
Discover Financial,stockholders_equity,2022-06-30,13764000000,10-Q,2022.0,Q2,
Discover Financial,stockholders_equity,2022-09-30,14286000000,10-Q,2022.0,Q3,
Discover Financial,stockholders_equity,2022-12-31,14590000000,10-K,2022.0,FY,
Discover Financial,stockholders_equity,2022-12-31,14590000000,10-Q,2023.0,Q1,
Discover Financial,stockholders_equity,2023-03-31,14315000000,10-Q,2023.0,Q1,
Discover Financial,stockholders_equity,2023-06-30,13856000000,10-Q,2023.0,Q2,
Discover Financial,stockholders_equity,2023-09-30,14236000000,10-Q,2023.0,Q3,
Discover Financial,stockholders_equity,2023-12-31,14828000000,10-K,2023.0,FY,
Discover Financial,stockholders_equity,2023-12-31,14828000000,10-Q,2024.0,Q1,
Discover Financial,stockholders_equity,2024-03-31,14720000000,10-Q,2024.0,Q1,
Discover Financial,stockholders_equity,2024-06-30,16067000000,10-Q,2024.0,Q2,
Discover Financial,stockholders_equity,2024-09-30,17109000000,10-Q,2024.0,Q3,CY2024Q3I
Discover Financial,stockholders_equity,2024-12-31,17926000000,10-K,2024.0,FY,
Discover Financial,stockholders_equity,2024-12-31,17926000000,10-Q,2025.0,Q1,CY2024Q4I
Discover Financial,stockholders_equity,2025-03-31,18963000000,10-Q,2025.0,Q1,CY2025Q1I
